KEY;U_Temporalidad;U_Segmento;U_Estilo;MVP;U_Descripcion;Grid;Size;UPC/EAN;Region;From Month;Delivery From;PLC;U_Genero;Line;U_Coleccion_NE;Onfield;Silhouette Group;U_Silueta;Family;Sport;U_Liga;U_Team;U_Descrip_Color;Production Season;Composition;Segmentation;Plant;Descr Español;Color Español;Mkt Initiative Range;Key Look ID;Price;Cost;Bill To;Customer Name;Commercial Name;Channel;Commercial Discount;Sales Manager (G1-G10);SALES EXECUTIVE;Execution Month;Total Units;  $$  ;PO;Delivery Date;Launch Month;Reference;Comments;Period;ICD;Vendor;PAÍS DE ORIGEN;LIST PRICE;SHIP TO;SD;COMPRA;;
14475248L10464948;FW 24;APPAREL;14475248;0;HOODIE GUAROJ GRPHT;5XXS-5XL;L;198581754693;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;DK GREY;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 91 ;$4,550.00;4500450834;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475248XL10464948;FW 24;APPAREL;14475248;0;HOODIE GUAROJ GRPHT;5XXS-5XL;XL;198581754723;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;DK GREY;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 50 ;$2,500.00;4500450834;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475248XXL10464948;FW 24;APPAREL;14475248;0;HOODIE GUAROJ GRPHT;5XXS-5XL;XXL;198581754754;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;DK GREY;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 10 ;$500.00;4500450834;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475249S10464948;FW 24;APPAREL;14475249;0;HOODIE GUAROJ BL;5XXS-5XL;S;198581754815;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;BLUE;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 50 ;$2,500.00;4500450834;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475249M10464948;FW 24;APPAREL;14475249;0;HOODIE GUAROJ BL;5XXS-5XL;M;198581754808;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;BLUE;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 92 ;$4,600.00;4500450834;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475249L10464948;FW 24;APPAREL;14475249;0;HOODIE GUAROJ BL;5XXS-5XL;L;198581754792;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;BLUE;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 92 ;$4,600.00;4500450834;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475249XL10464948;FW 24;APPAREL;14475249;0;HOODIE GUAROJ BL;5XXS-5XL;XL;198581754822;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;BLUE;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 50 ;$2,500.00;4500450834;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475249XXL10464948;FW 24;APPAREL;14475249;0;HOODIE GUAROJ BL;5XXS-5XL;XXL;198581754853;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;BLUE;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 8 ;$400.00;4500450834;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
60655818SM10465006;FW 24;HEADWEAR;60655818;0;3930 LNFG FRONT STENCIL CLUSOC;SM-LXL;SM;198581526627;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;3930;3930;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;BRIGHT GREE;CUS;;CORE SPORTS;9008;;;;;33.99; $10.88 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 212 ;$2,306.56;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;17.00;2107499;10465006;FW24 SOCCER LATAM;;
60655818ML10465006;FW 24;HEADWEAR;60655818;0;3930 LNFG FRONT STENCIL CLUSOC;SM-LXL;ML;198581526610;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;3930;3930;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;BRIGHT GREE;CUS;;CORE SPORTS;9008;;;;;33.99; $10.88 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 213 ;$2,317.44;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;17.00;2107499;10465006;FW24 SOCCER LATAM;;
60655821SM10465006;FW 24;HEADWEAR;60655821;0;3930 LNFG SIDE TAG CLUSOC;SM-LXL;SM;198581526566;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;3930;3930;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;RED;CUS;;CORE SPORTS;9008;;;;;33.99; $10.88 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 342 ;$3,720.96;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;17.00;2107499;10465006;FW24 SOCCER LATAM;;
60655821ML10465006;FW 24;HEADWEAR;60655821;0;3930 LNFG SIDE TAG CLUSOC;SM-LXL;ML;198581526559;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;3930;3930;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;RED;CUS;;CORE SPORTS;9008;;;;;33.99; $10.88 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 342 ;$3,720.96;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;17.00;2107499;10465006;FW24 SOCCER LATAM;;
6065582370010460000;FW 24;HEADWEAR;60655823;0;5950 LNFG LOGO DRIP CLUSOC;612-834;700;198581522605;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;5950;5950;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;WHITE;CUS;;CORE SPORTS;9008;;;;;41.99; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 129 ;$1,733.76;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;21.00;2107499;10465006;FW24 SOCCER LATAM;;
6065582371810460000;FW 24;HEADWEAR;60655823;0;5950 LNFG LOGO DRIP CLUSOC;612-834;718;198581522636;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;5950;5950;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;WHITE;CUS;;CORE SPORTS;9008;;;;;41.99; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 98 ;$1,317.12;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;21.00;2107499;10465006;FW24 SOCCER LATAM;;
6065582371410460000;FW 24;HEADWEAR;60655823;0;5950 LNFG LOGO DRIP CLUSOC;612-834;714;198581522629;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;5950;5950;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;WHITE;CUS;;CORE SPORTS;9008;;;;;41.99; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 98 ;$1,317.12;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;21.00;2107499;10465006;FW24 SOCCER LATAM;;
6065582373810460000;FW 24;HEADWEAR;60655823;0;5950 LNFG LOGO DRIP CLUSOC;612-834;738;198581522650;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;5950;5950;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;WHITE;CUS;;CORE SPORTS;9008;;;;;41.99; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 64 ;$860.16;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;21.00;2107499;10465006;FW24 SOCCER LATAM;;
60655826OSFM10465006;FW 24;HEADWEAR;60655826;0;940 LNFG FRONT FLAG CLUSOC;OSFM;OSFM;198581526283;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;940;940;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;GREY;CUS;;CORE SPORTS;9008;;;;;27.99; $8.96 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 576 ;$5,160.96;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;14.00;2107499;10465006;FW24 SOCCER LATAM;;
60655827OSFM10465006;FW 24;HEADWEAR;60655827;0;940 LNFG FRONT PATCH CLUSOC;OSFM;OSFM;198581526276;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;940;940;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;MED BLUE;CUS;;CORE SPORTS;9008;;;;;27.99; $8.96 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 480 ;$4,300.80;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;14.00;2107499;10465006;FW24 SOCCER LATAM;;
60655829OSFM10465006;FW 24;HEADWEAR;60655829;0;940AF LNFG MONOGRAM CLUSOC;OSFM;OSFM;198581602581;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;940;940 AF;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;RED;CUS;;CORE SPORTS;9008;;;;;27.99; $8.96 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 576 ;$5,160.96;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;14.00;2107499;10465006;FW24 SOCCER LATAM;;
60655830OSFM10465006;FW 24;HEADWEAR;60655830;0;940AF LNFG MONOGRAM CLUSOC;OSFM;OSFM;198581602574;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;940;940 AF;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;BLACK;CUS;;CORE SPORTS;9008;;;;;27.99; $8.96 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 480 ;$4,300.80;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;14.00;2107499;10465006;FW24 SOCCER LATAM;;
60655831OSFM10465006;FW 24;HEADWEAR;60655831;0;940AF TRUCKER LNFG LOGO ELEMENT CLUSOC;OSFM;OSFM;198581602536;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;940;940 AF TRUCKER;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;MED BROWN;CUS;;CORE SPORTS;9008;;;;;27.99; $8.96 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 396 ;$3,548.16;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;14.00;2107499;10465006;FW24 SOCCER LATAM;;
60655832OSFM10465006;FW 24;HEADWEAR;60655832;0;950 LNFG UNDERVISOR SPLATTER CLUSOC;OSFM;OSFM;198581520731;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;950;950;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;NAVY;CUS;;CORE SPORTS;9008;;;;;34.99; $11.20 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 576 ;$6,451.20;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;17.50;2107499;10465006;FW24 SOCCER LATAM;;
60655834OSFM10465006;FW 24;HEADWEAR;60655834;0;W940 LNFG MINI LOGO CLUSOC;OSFM;OSFM;198581526245;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;ROJOS FW24;NO;940;940;;SOCCER;GUATEMALA SOCCER LEA;CLUB SOCIAL DEPORTIV;PASTEL PINK;CUS;;CORE SPORTS;9008;;;;;27.99; $8.96 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 396 ;$3,548.16;4500450835;13/10/2024;;;;;9/08/2024;Qingdao Qianfeng Capart Int Co;China;14.00;2107499;10465006;FW24 SOCCER LATAM;;
14475232S10464948;FW 24;APPAREL;14475232;0;VRSTY JKT GUACOM MRN;5XXS-5XL;S;198581753115;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;JACKETS;JACKET;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;BROWN;CUS;50% Wool / 45% Polyester / 5%;CORE SPORTS;9008;;;;;199.99;100;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 48 ;$4,800.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;100.00;2123953;10464948;FW24 SOCCER LATAM;;
14475232M10464948;FW 24;APPAREL;14475232;0;VRSTY JKT GUACOM MRN;5XXS-5XL;M;198581753108;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;JACKETS;JACKET;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;BROWN;CUS;50% Wool / 45% Polyester / 5%;CORE SPORTS;9008;;;;;199.99;100;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 98 ;$9,800.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;100.00;2123953;10464948;FW24 SOCCER LATAM;;
14475232L10464948;FW 24;APPAREL;14475232;0;VRSTY JKT GUACOM MRN;5XXS-5XL;L;198581753092;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;JACKETS;JACKET;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;BROWN;CUS;50% Wool / 45% Polyester / 5%;CORE SPORTS;9008;;;;;199.99;100;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 98 ;$9,800.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;100.00;2123953;10464948;FW24 SOCCER LATAM;;
14475232XL10464948;FW 24;APPAREL;14475232;0;VRSTY JKT GUACOM MRN;5XXS-5XL;XL;198581753122;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;JACKETS;JACKET;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;BROWN;CUS;50% Wool / 45% Polyester / 5%;CORE SPORTS;9008;;;;;199.99;100;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 48 ;$4,800.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;100.00;2123953;10464948;FW24 SOCCER LATAM;;
14475238S10464948;FW 24;APPAREL;14475238;0;PO HOODIE GUACOM RYL;5XXS-5XL;S;198581753719;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;DK BLUE;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 49 ;$2,450.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475238M10464948;FW 24;APPAREL;14475238;0;PO HOODIE GUACOM RYL;5XXS-5XL;M;198581753702;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;DK BLUE;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 98 ;$4,900.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475238L10464948;FW 24;APPAREL;14475238;0;PO HOODIE GUACOM RYL;5XXS-5XL;L;198581753696;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;DK BLUE;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 98 ;$4,900.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475238XL10464948;FW 24;APPAREL;14475238;0;PO HOODIE GUACOM RYL;5XXS-5XL;XL;198581753726;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;DK BLUE;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 49 ;$2,450.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475239S10464948;FW 24;APPAREL;14475239;0;PO HOODIE GUACOM GRPHT;5XXS-5XL;S;198581753818;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;DK GREY;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 48 ;$2,400.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475239M10464948;FW 24;APPAREL;14475239;0;PO HOODIE GUACOM GRPHT;5XXS-5XL;M;198581753801;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;DK GREY;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 99 ;$4,950.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475239L10464948;FW 24;APPAREL;14475239;0;PO HOODIE GUACOM GRPHT;5XXS-5XL;L;198581753795;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;DK GREY;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 99 ;$4,950.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475239XL10464948;FW 24;APPAREL;14475239;0;PO HOODIE GUACOM GRPHT;5XXS-5XL;XL;198581753825;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;DK GREY;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 48 ;$2,400.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475240S10464948;FW 24;APPAREL;14475240;0;PO HOODIE GUACOM GRY;5XXS-5XL;S;198581753917;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;GREY;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 48 ;$2,400.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
14475240M10464948;FW 24;APPAREL;14475240;0;PO HOODIE GUACOM GRY;5XXS-5XL;M;198581753900;MEXICO;OCTOBER;1/01/2000;3M;UNISEX;NONE;COMUNICACIONES FW24;NO;TOP;HOODIES;HOODED PULLOVER - LS;SOCCER;GUATEMALA SOCCER LEA;COMUNICACIONES FUTBO;GREY;CUS;100% Cotton knit;CORE SPORTS;9008;;;;;99.99;50;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;50%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER; 99 ;$4,950.00;4500450838;24/10/2024;;;;;20/08/2024;"JIANGYIN JIUDINE S AND T CO; L";China;50.00;2123953;10464948;FW24 SOCCER LATAM;;
